image_urls,brand_names,descriptions,type
https://cdn-images.farfetch-contents.com/20/24/05/54/20240554_50187072_480.jpg,Prada,leather logo-detail card holder,accessory
https://cdn-images.farfetch-contents.com/20/98/45/97/20984597_51347002_480.jpg,Jacquemus,Le Bob Artichaut sun hat,accessory
https://cdn-images.farfetch-contents.com/20/90/82/68/20908268_50845770_480.jpg,Saint Laurent Eyewear,SL 276 Mica cat-eye frame sunglasses,accessory
https://cdn-images.farfetch-contents.com/21/90/33/06/21903306_51694612_480.jpg,Balenciaga,metallic quilted card holder,accessory
https://cdn-images.farfetch-contents.com/20/08/58/15/20085815_45148959_480.jpg,Gucci,jacquard monogram belt,accessory
https://cdn-images.farfetch-contents.com/20/66/63/86/20666386_50578834_480.jpg,Gucci Eyewear,logo-plaque cat-eye sunglasses,accessory
https://cdn-images.farfetch-contents.com/20/93/10/98/20931098_51080223_480.jpg,Brunello Cucinelli,Ramage abstract-print silk tie ,accessory
https://cdn-images.farfetch-contents.com/20/74/51/55/20745155_50620548_480.jpg,Maison Michel,New Bonnie veil beret ,accessory
https://cdn-images.farfetch-contents.com/21/31/49/64/21314964_51432876_480.jpg,Saint Laurent,Cassandre quilted card holder,accessory
https://cdn-images.farfetch-contents.com/19/39/11/40/19391140_43486782_480.jpg,Dolce & Gabbana,KIM DOLCE&GABBANA leopard-print logo-buckle belt,accessory
https://cdn-images.farfetch-contents.com/15/30/32/43/15303243_27139898_480.jpg,Ruslan Baginskiy,x Browns Baker Boy silk hat,accessory
https://cdn-images.farfetch-contents.com/20/78/68/31/20786831_50684677_480.jpg,Saint Laurent Eyewear,Blaze tortoiseshell-effect sunglasses,accessory
https://cdn-images.farfetch-contents.com/21/35/09/85/21350985_51331188_480.jpg,TOTEME,intarsia-knit virgin-wool scarf,accessory
https://cdn-images.farfetch-contents.com/16/51/27/25/16512725_32103690_480.jpg,Prada Eyewear,Prada Runway sunglasses,accessory
https://cdn-images.farfetch-contents.com/18/64/18/98/18641898_40727313_480.jpg,Ruslan Baginskiy,embroidered monogram baker boy hat,accessory
https://cdn-images.farfetch-contents.com/18/06/72/59/18067259_38676541_480.jpg,Diesel,logo-buckle belt,accessory
https://cdn-images.farfetch-contents.com/17/20/22/63/17202263_34944081_480.jpg,Saint Laurent Eyewear,cat-eye tinted sunglasses,accessory
https://cdn-images.farfetch-contents.com/17/40/34/11/17403411_36007615_480.jpg,Prada Eyewear,Symbole oversized geometric-arm sunglasses,accessory
https://cdn-images.farfetch-contents.com/19/90/72/25/19907225_45285051_480.jpg,Saint Laurent Eyewear,SLP Blaze oversized-frame sunglasses,accessory
https://cdn-images.farfetch-contents.com/15/71/25/75/15712575_31182786_480.jpg,Ruslan Baginskiy,beaded detail cotton cap,accessory
https://cdn-images.farfetch-contents.com/17/84/22/81/17842281_37569729_480.jpg,Jacquemus,cotton logo-plaque sun hat,accessory
https://cdn-images.farfetch-contents.com/16/86/49/90/16864990_34125071_480.jpg,Off-White,Mini Industrial belt,accessory
https://cdn-images.farfetch-contents.com/14/71/60/09/14716009_32663110_480.jpg,Ruslan Baginskiy,crystal-embellished logo baker boy cap,accessory
https://cdn-images.farfetch-contents.com/16/22/09/85/16220985_30916579_480.jpg,Ruslan Baginskiy,chain-detail baker boy hat ,accessory
https://cdn-images.farfetch-contents.com/20/22/14/92/20221492_50186876_480.jpg,Vivienne Westwood,crocodile-effect logo plaque leather cardholder,accessory
